Date,Open,High,Low,Close,Adj Close,Volume
2016-05-13,187.949997,187.949997,184.300003,184.850006,180.818314,15546644
2016-05-16,185,185,175.149994,176.800003,172.943878,30937008
2016-05-17,178.5,178.600006,175.25,176.850006,172.992798,22183140
2016-05-18,176.899994,180.449997,173.550003,179.949997,176.025177,25345278
2016-05-19,181,181,171.899994,172.699997,168.933289,25480517
2016-05-20,173.5,174.699997,170.550003,171.350006,167.612747,16720624
2016-05-23,172.300003,172.699997,168.199997,168.399994,164.727081,16193112
2016-05-24,168.800003,170.399994,166.399994,169.5,165.803101,14816798
2016-05-25,171.5,175.800003,171.449997,175.100006,171.280975,18900887
2016-05-26,175.100006,185.5,173.5,184.149994,180.13356,30700988
2016-05-27,184,202.399994,181.5,195.899994,191.627304,85585820
2016-05-30,200.199997,203.899994,194.600006,198.850006,194.51297,46075949
2016-05-31,198.800003,205.699997,196.199997,204.949997,200.479904,39457647
2016-06-01,205.949997,208.300003,196.600006,198.25,193.926041,41868032
2016-06-02,197.850006,202.300003,195.550003,200.550003,196.175873,23499884
2016-06-03,201,202.149994,195.399994,196.600006,194.837982,24568749
2016-06-06,197.449997,202.600006,197.100006,198.899994,197.117355,23623536
2016-06-07,200.449997,211.149994,200.149994,210.149994,208.266541,66063192
2016-06-08,210.149994,211.899994,207.550003,210.699997,208.811615,35163093
2016-06-09,210,212.800003,208.300003,209.949997,208.068329,27858182
2016-06-10,209.350006,211.5,205.300003,205.949997,204.104187,25598224
2016-06-13,201.5,202.600006,200.199997,201.800003,199.991379,21192525
2016-06-14,204.350006,208.600006,203.800003,207.699997,205.838501,23918910
2016-06-15,209.75,217.550003,208.550003,216.050003,214.113663,48362742
2016-06-16,216,218.5,213.050003,216,214.064117,48122379
2016-06-17,216.75,217.5,211.600006,213.449997,211.536957,26486677
2016-06-20,208,216.699997,207.899994,215.899994,213.964996,32633757
2016-06-21,215,217.5,213.149994,214,212.082031,18960306
2016-06-22,214,215.25,211.449997,212.899994,210.991882,16395548
2016-06-23,213,218,212.75,217.550003,215.60022,20666649
2016-06-24,205.899994,212.350006,202.5,211.25,209.356689,47224652
2016-06-27,210.800003,218.850006,210.550003,217.149994,215.203796,29021651
2016-06-28,216.75,218.649994,215.399994,215.899994,213.964996,21784062
2016-06-29,217.899994,218.800003,216.100006,217.199997,215.253357,18019568
2016-06-30,220,221.899994,217.899994,218.800003,216.83902,30600995
2016-07-01,220.800003,221,218.899994,219.600006,217.631851,15346865
2016-07-04,222.350006,224.350006,222,223,221.001373,16534518
2016-07-05,223.25,225.149994,221.550003,223.5,221.496887,15357018
2016-07-07,223.899994,224.600006,219.350006,220.050003,218.07782,12917872
2016-07-08,220.149994,220.850006,216.5,218.300003,216.343506,16017389
2016-07-11,223.600006,225.449997,222,224.699997,222.686127,15831791
2016-07-12,225,227.199997,224.149994,226.699997,224.668213,19374179
2016-07-13,227,228.5,223.949997,227.699997,225.659241,18377333
2016-07-14,227,232.850006,226,232,229.920715,21208021
2016-07-15,232.899994,234.399994,230.800003,231.5,229.425186,15068302
2016-07-18,232.399994,233.850006,228.199997,228.75,226.699844,11816985
2016-07-19,230,232.149994,227,229.600006,227.542221,19767339
2016-07-20,230.649994,232.75,229.199997,231.149994,229.078323,18051608
2016-07-21,231.649994,232.100006,224.399994,225.649994,223.627609,13306837
2016-07-22,225.399994,225.899994,222.100006,223.5,221.496887,12341622
2016-07-25,223,231,222.699997,229.899994,227.839523,18427070
2016-07-26,230,232.199997,225.899994,226.699997,224.668213,14162638
2016-07-27,227.75,231,226.800003,229.25,227.195358,17626617
2016-07-28,230.149994,235.149994,229.300003,231,228.929672,26838284
2016-07-29,230,232.699997,228.399994,229.399994,227.344009,15577230
2016-08-01,230.800003,232.649994,225.300003,227.300003,225.262833,16071228
2016-08-02,229.300003,230.899994,227.300003,228.050003,226.006119,16145066
2016-08-03,228.5,230.5,225.800003,226.649994,224.618652,14838944
2016-08-04,228.449997,228.699997,223.199997,225.649994,223.627609,17810908
2016-08-05,227.350006,233.899994,226.899994,232.75,230.663986,21264296
2016-08-08,233.949997,235.899994,231.699997,233.25,231.159515,16972827
2016-08-09,234.25,238,232.649994,235.149994,233.04248,19854185
2016-08-10,236.75,236.899994,231.050003,231.5,229.425186,16279843
2016-08-11,231.5,231.600006,226.100006,227.149994,225.114166,16673286
2016-08-12,227,247.949997,224.399994,243.300003,241.119446,86616475
2016-08-16,245.25,247.899994,242.649994,246.75,244.538513,27709873
2016-08-17,246.449997,249.800003,244.300003,246.25,244.042999,18294050
2016-08-18,246.899994,250.399994,246.550003,248.399994,246.173721,14314950
2016-08-19,255,260,253.5,258.5,256.183197,39822529
2016-08-22,259.799988,260.399994,254,254.800003,252.516373,19769886
2016-08-23,254.899994,255.800003,251,254.75,252.466812,17583721
2016-08-24,254.949997,256.200012,253.5,254.399994,252.119949,11560293
2016-08-25,254.899994,255.550003,248.600006,250.149994,247.908035,21230706
2016-08-26,250.300003,250.699997,245.850006,246.600006,244.389862,16531983
2016-08-29,245.850006,249.850006,244.25,249.050003,246.817902,11786129
2016-08-30,250.149994,252.899994,249.800003,252.25,249.989227,15323228
2016-08-31,253.25,255.800003,251.199997,252.5,250.236984,15601566
2016-09-01,251.949997,254.850006,251.149994,252,249.741455,12175873
2016-09-02,252,255.199997,251.649994,254.600006,252.318161,11380257
2016-09-06,257.200012,261.5,256,260.100006,257.76886,16620963
2016-09-07,262.899994,270.299988,260.399994,266.799988,264.408813,30862337
2016-09-08,268,271.600006,266.899994,268.350006,265.944946,14339143
2016-09-09,268.399994,268.399994,263.350006,264.100006,261.733032,11455826
2016-09-12,257.5,258.75,251.800003,252.75,250.484741,18989750
2016-09-14,255,258,253,257.549988,255.241714,12754966
2016-09-15,258.350006,258.350006,254.199997,256,253.705612,7783662
2016-09-16,257.950012,262,253.399994,254.300003,252.020859,18013477
2016-09-19,256,258.299988,255.199997,255.649994,253.358749,11433295
2016-09-20,256.399994,256.399994,253.649994,254.449997,252.169495,9914599
2016-09-21,254.5,256.25,250.649994,251.149994,248.899078,12817180
2016-09-22,257.899994,258.450012,255.100006,257.899994,255.588577,20797370
2016-09-23,258.799988,258.799988,253.800003,254.550003,252.268616,12730223
2016-09-26,253.949997,254.449997,250.649994,251.649994,249.394592,8800173
2016-09-27,253.149994,253.899994,248.300003,249,246.768356,11345387
